station,valid,p01m
SBA,1/11/2024 13:53,0
SBA,1/11/2024 14:53,0
SBA,1/11/2024 15:53,0
SBA,1/11/2024 16:53,0
SBA,1/11/2024 17:53,0
SBA,1/11/2024 18:53,0
SBA,1/11/2024 19:53,0
SBA,1/11/2024 20:53,0
SBA,1/11/2024 21:53,0
SBA,1/11/2024 22:53,0
SBA,1/11/2024 23:53,0
SBA,1/12/2024 0:53,0
SBA,1/12/2024 1:53,0
SBA,1/12/2024 2:53,0
SBA,1/12/2024 3:53,0
SBA,1/12/2024 4:53,0
SBA,1/12/2024 5:53,0
SBA,1/12/2024 6:53,0
SBA,1/12/2024 7:53,0
SBA,1/12/2024 8:53,0
SBA,1/12/2024 9:53,0
SBA,1/12/2024 10:53,0
SBA,1/12/2024 11:53,0
SBA,1/12/2024 12:53,0
SBA,1/12/2024 13:53,0
SBA,1/12/2024 14:53,0
SBA,1/12/2024 15:53,0
SBA,1/12/2024 16:53,0
SBA,1/12/2024 17:53,0
SBA,1/12/2024 18:53,0
SBA,1/12/2024 19:53,0
SBA,1/12/2024 20:53,0
SBA,1/12/2024 21:53,0
SBA,1/12/2024 22:53,0
SBA,1/12/2024 23:53,0
SBA,1/13/2024 0:53,0
SBA,1/13/2024 1:53,0
SBA,1/13/2024 2:53,0
SBA,1/13/2024 3:53,0
SBA,1/13/2024 4:53,0
SBA,1/13/2024 5:53,0
SBA,1/13/2024 6:53,0
SBA,1/13/2024 7:53,0
SBA,1/13/2024 8:53,0
SBA,1/13/2024 9:53,0
SBA,1/13/2024 10:53,0
SBA,1/13/2024 11:53,0
SBA,1/13/2024 12:53,0
SBA,1/13/2024 13:53,0
SBA,1/13/2024 14:53,0
SBA,1/13/2024 15:53,0
SBA,1/13/2024 16:53,0
SBA,1/13/2024 17:53,0
SBA,1/13/2024 18:53,0
SBA,1/13/2024 19:53,0
SBA,1/13/2024 20:53,0
SBA,1/13/2024 21:53,0
SBA,1/13/2024 22:53,0
SBA,1/13/2024 23:53,0
SBA,1/14/2024 0:53,0
SBA,1/14/2024 1:53,0
SBA,1/14/2024 2:53,0
SBA,1/14/2024 3:53,0
SBA,1/14/2024 4:53,0
SBA,1/14/2024 5:53,0
SBA,1/14/2024 6:53,0
SBA,1/14/2024 7:53,0
SBA,1/14/2024 8:53,0
SBA,1/14/2024 9:53,0
SBA,1/14/2024 10:53,0
SBA,1/14/2024 11:53,0
SBA,1/14/2024 12:53,0
SBA,1/14/2024 13:53,0
SBA,1/14/2024 14:53,0
SBA,1/14/2024 15:53,0
SBA,1/14/2024 16:53,0
SBA,1/14/2024 17:53,0
SBA,1/14/2024 18:53,0
SBA,1/14/2024 19:53,0
SBA,1/14/2024 20:53,0
SBA,1/14/2024 21:53,0
SBA,1/14/2024 22:53,0
SBA,1/14/2024 23:53,0
SBA,1/15/2024 0:53,0
SBA,1/15/2024 1:53,0
SBA,1/15/2024 2:53,0
SBA,1/15/2024 3:53,0
SBA,1/15/2024 4:53,0
SBA,1/15/2024 5:51,0
SBA,1/15/2024 5:53,0
SBA,1/15/2024 6:53,0
SBA,1/15/2024 7:53,0
SBA,1/15/2024 8:53,0
SBA,1/15/2024 9:53,0
SBA,1/15/2024 10:53,0
SBA,1/15/2024 11:40,0
SBA,1/15/2024 11:53,0
SBA,1/15/2024 12:53,0
SBA,1/15/2024 13:53,0
SBA,1/15/2024 14:53,0
SBA,1/15/2024 15:53,0
SBA,1/15/2024 16:53,0
SBA,1/15/2024 17:53,0
SBA,1/15/2024 18:53,0
SBA,1/15/2024 19:53,0
SBA,1/15/2024 20:53,0
SBA,1/15/2024 21:53,0
SBA,1/15/2024 22:53,0
SBA,1/15/2024 23:53,0
SBA,1/16/2024 0:53,0
SBA,1/16/2024 1:53,0
SBA,1/16/2024 2:53,0
SBA,1/16/2024 3:48,0
SBA,1/16/2024 3:53,0
SBA,1/16/2024 4:18,0
SBA,1/16/2024 4:39,0
SBA,1/16/2024 4:53,0
SBA,1/16/2024 5:44,0
SBA,1/16/2024 5:53,0
SBA,1/16/2024 6:53,0
SBA,1/16/2024 7:53,0
SBA,1/16/2024 8:33,0
SBA,1/16/2024 8:41,0
SBA,1/16/2024 8:53,0
SBA,1/16/2024 9:53,0
SBA,1/16/2024 10:53,0
SBA,1/16/2024 11:26,0
SBA,1/16/2024 11:53,0
SBA,1/16/2024 12:53,0
SBA,1/16/2024 13:00,0
SBA,1/16/2024 13:50,0
SBA,1/16/2024 13:53,0
SBA,1/16/2024 14:53,0
SBA,1/16/2024 15:53,0
SBA,1/16/2024 16:53,0
SBA,1/16/2024 17:53,0
SBA,1/16/2024 18:53,0
SBA,1/16/2024 19:53,0
SBA,1/16/2024 20:53,0
SBA,1/16/2024 21:53,0
SBA,1/16/2024 22:53,0
SBA,1/16/2024 23:16,0
SBA,1/16/2024 23:27,0
SBA,1/16/2024 23:53,0
SBA,1/17/2024 0:45,0
SBA,1/17/2024 0:53,0
SBA,1/17/2024 1:11,0
SBA,1/17/2024 1:33,0
SBA,1/17/2024 1:53,0
SBA,1/17/2024 2:53,0
SBA,1/17/2024 3:06,0
SBA,1/17/2024 3:49,0
SBA,1/17/2024 3:53,0
SBA,1/17/2024 4:53,0
SBA,1/17/2024 5:53,0
SBA,1/17/2024 6:53,0
SBA,1/17/2024 7:42,0
SBA,1/17/2024 7:53,0
SBA,1/17/2024 8:08,0
SBA,1/17/2024 8:53,0
SBA,1/17/2024 9:53,0
SBA,1/17/2024 10:53,0
SBA,1/17/2024 11:53,0
SBA,1/17/2024 12:53,0
SBA,1/17/2024 13:53,0
SBA,1/17/2024 14:39,0
SBA,1/17/2024 14:53,0
SBA,1/17/2024 15:53,0
SBA,1/17/2024 16:53,0
SBA,1/17/2024 17:53,0
SBA,1/17/2024 18:53,0
SBA,1/17/2024 19:53,0
SBA,1/17/2024 20:53,0
SBA,1/17/2024 21:53,0
SBA,1/17/2024 22:53,0
SBA,1/17/2024 23:00,0
SBA,1/17/2024 23:39,0
SBA,1/17/2024 23:53,0
SBA,1/18/2024 0:53,0
SBA,1/18/2024 1:53,0
SBA,1/18/2024 2:53,0
SBA,1/18/2024 3:53,0
SBA,1/18/2024 4:01,0
SBA,1/18/2024 4:31,0
SBA,1/18/2024 4:53,0
SBA,1/18/2024 5:32,0
SBA,1/18/2024 5:53,0
SBA,1/18/2024 6:53,0
SBA,1/18/2024 7:53,0
SBA,1/18/2024 8:53,0
SBA,1/18/2024 9:53,0
SBA,1/18/2024 10:53,0
SBA,1/18/2024 11:53,0
SBA,1/18/2024 12:53,0
SBA,1/18/2024 13:53,0
SBA,1/18/2024 14:53,0
SBA,1/18/2024 15:53,0
SBA,1/18/2024 16:53,0
SBA,1/18/2024 17:53,0
SBA,1/18/2024 18:53,0
SBA,1/18/2024 19:53,0
SBA,1/18/2024 20:53,0
SBA,1/18/2024 21:53,0
SBA,1/18/2024 22:53,0
SBA,1/18/2024 23:53,0
SBA,1/19/2024 0:31,0
SBA,1/19/2024 0:42,0
SBA,1/19/2024 0:53,0
SBA,1/19/2024 1:53,0
SBA,1/19/2024 2:08,0
SBA,1/19/2024 2:53,0
SBA,1/19/2024 3:53,0
SBA,1/19/2024 4:53,0
SBA,1/19/2024 5:53,0
SBA,1/19/2024 5:59,0
SBA,1/19/2024 6:34,0
SBA,1/19/2024 6:53,0
SBA,1/19/2024 7:53,0
SBA,1/19/2024 8:53,0
SBA,1/19/2024 9:53,0
SBA,1/19/2024 10:53,0
SBA,1/19/2024 11:53,0
SBA,1/19/2024 12:53,0
SBA,1/19/2024 13:09,0
SBA,1/19/2024 13:53,0
SBA,1/19/2024 14:53,0
SBA,1/19/2024 15:53,0
SBA,1/19/2024 16:53,0
SBA,1/19/2024 17:53,0.0001
SBA,1/19/2024 18:53,0.0001
SBA,1/19/2024 19:53,0.0001
SBA,1/19/2024 20:53,0
SBA,1/19/2024 21:53,0
SBA,1/19/2024 22:53,0
SBA,1/19/2024 23:33,0
SBA,1/19/2024 23:53,0
SBA,1/20/2024 0:10,0
SBA,1/20/2024 0:18,0
SBA,1/20/2024 0:53,0.0001
SBA,1/20/2024 1:53,2.03
SBA,1/20/2024 2:53,2.29
SBA,1/20/2024 3:07,0.76
SBA,1/20/2024 3:16,1.02
SBA,1/20/2024 3:53,1.27
SBA,1/20/2024 4:27,1.02
SBA,1/20/2024 4:38,1.78
SBA,1/20/2024 4:42,1.78
SBA,1/20/2024 4:51,2.03
SBA,1/20/2024 4:53,2.03
SBA,1/20/2024 5:08,0.0001
SBA,1/20/2024 5:36,1.52
SBA,1/20/2024 5:45,3.3
SBA,1/20/2024 5:53,4.57
SBA,1/20/2024 5:59,0.76
SBA,1/20/2024 6:53,1.78
SBA,1/20/2024 7:53,0.25
SBA,1/20/2024 8:53,0.25
SBA,1/20/2024 9:34,0.51
SBA,1/20/2024 9:53,1.02
SBA,1/20/2024 10:21,0.25
SBA,1/20/2024 10:53,0.25
SBA,1/20/2024 11:53,0
SBA,1/20/2024 12:53,0
SBA,1/20/2024 13:53,0
SBA,1/20/2024 14:53,0.0001
SBA,1/20/2024 15:07,0
SBA,1/20/2024 15:53,0
SBA,1/20/2024 16:33,0
SBA,1/20/2024 16:40,0
SBA,1/20/2024 16:53,0.0001
SBA,1/20/2024 17:53,0.0001
SBA,1/20/2024 18:53,0.0001
SBA,1/20/2024 19:53,0
SBA,1/20/2024 20:53,2.29
SBA,1/20/2024 20:59,1.27
SBA,1/20/2024 21:09,3.81
SBA,1/20/2024 21:12,3.81
SBA,1/20/2024 21:23,4.32
SBA,1/20/2024 21:53,4.83
SBA,1/20/2024 22:53,0.25
SBA,1/20/2024 22:58,0
SBA,1/20/2024 23:11,0
SBA,1/20/2024 23:22,0
SBA,1/20/2024 23:31,0
SBA,1/20/2024 23:46,0
SBA,1/20/2024 23:53,0
SBA,1/21/2024 0:53,0
SBA,1/21/2024 1:53,0.0001
SBA,1/21/2024 2:44,0.25
SBA,1/21/2024 2:53,0.25
SBA,1/21/2024 3:10,0.0001
SBA,1/21/2024 3:18,0.0001
SBA,1/21/2024 3:42,0.0001
SBA,1/21/2024 3:50,0.0001
SBA,1/21/2024 3:53,0.0001
SBA,1/21/2024 4:27,0.0001
SBA,1/21/2024 4:45,0.0001
SBA,1/21/2024 4:53,0.0001
SBA,1/21/2024 5:05,0
SBA,1/21/2024 5:41,0
SBA,1/21/2024 5:53,0
SBA,1/21/2024 6:53,0
SBA,1/21/2024 7:53,0
SBA,1/21/2024 8:53,0
SBA,1/21/2024 9:13,0
SBA,1/21/2024 9:53,0
SBA,1/21/2024 10:00,0
SBA,1/21/2024 10:53,0
SBA,1/21/2024 11:53,0
SBA,1/21/2024 12:30,0
SBA,1/21/2024 12:53,0
SBA,1/21/2024 13:53,0
SBA,1/21/2024 14:53,0
SBA,1/21/2024 15:53,0
SBA,1/21/2024 16:53,0
SBA,1/21/2024 17:53,0
SBA,1/21/2024 18:53,0
SBA,1/21/2024 19:34,0
SBA,1/21/2024 19:53,0
SBA,1/21/2024 20:53,0
SBA,1/21/2024 21:12,0
SBA,1/21/2024 21:38,0
SBA,1/21/2024 21:53,0
SBA,1/21/2024 22:53,0
SBA,1/21/2024 23:39,0
SBA,1/21/2024 23:53,0
SBA,1/22/2024 0:53,0
SBA,1/22/2024 1:44,1.02
SBA,1/22/2024 1:53,1.52
SBA,1/22/2024 2:08,0.76
SBA,1/22/2024 2:15,1.02
SBA,1/22/2024 2:30,2.03
SBA,1/22/2024 2:53,3.05
SBA,1/22/2024 3:21,2.29
SBA,1/22/2024 3:53,4.57
SBA,1/22/2024 4:25,1.02
SBA,1/22/2024 4:34,1.27
SBA,1/22/2024 4:53,1.27
SBA,1/22/2024 5:17,0.0001
SBA,1/22/2024 5:53,0.0001
SBA,1/22/2024 6:49,5.84
SBA,1/22/2024 6:53,7.87
SBA,1/22/2024 7:53,13.97
SBA,1/22/2024 8:53,1.27
SBA,1/22/2024 9:53,0
SBA,1/22/2024 10:23,0.0001
SBA,1/22/2024 10:53,0.25
SBA,1/22/2024 11:51,1.78
SBA,1/22/2024 11:53,2.03
SBA,1/22/2024 12:53,0.25
SBA,1/22/2024 12:56,0.25
SBA,1/22/2024 13:11,0.25
SBA,1/22/2024 13:30,0.25
SBA,1/22/2024 13:53,0.25
SBA,1/22/2024 14:53,0.76
SBA,1/22/2024 15:53,0
SBA,1/22/2024 16:31,0
SBA,1/22/2024 16:53,0
SBA,1/22/2024 17:53,0
SBA,1/22/2024 18:53,0
SBA,1/22/2024 19:53,0
SBA,1/22/2024 20:53,0
SBA,1/22/2024 21:53,0
SBA,1/22/2024 22:53,0
SBA,1/22/2024 23:53,0
SBA,1/23/2024 0:53,0
SBA,1/23/2024 1:53,0
SBA,1/23/2024 2:53,0
SBA,1/23/2024 3:53,0
SBA,1/23/2024 4:53,0
SBA,1/23/2024 5:53,0
SBA,1/23/2024 6:53,0
SBA,1/23/2024 7:53,0
SBA,1/23/2024 8:53,0
SBA,1/23/2024 9:53,0
SBA,1/23/2024 10:53,0
SBA,1/23/2024 11:53,0
SBA,1/23/2024 12:53,0
SBA,1/23/2024 13:53,0
SBA,1/23/2024 14:53,0
SBA,1/23/2024 15:53,0
SBA,1/23/2024 16:53,0
SBA,1/23/2024 17:53,0
SBA,1/23/2024 18:53,0
SBA,1/23/2024 19:53,0
SBA,1/23/2024 20:53,0
SBA,1/23/2024 21:53,0
SBA,1/23/2024 22:53,0
SBA,1/23/2024 23:53,0
SBA,1/24/2024 0:53,0
SBA,1/24/2024 1:53,0
SBA,1/24/2024 2:53,0
SBA,1/24/2024 3:53,0
SBA,1/24/2024 4:53,0
SBA,1/24/2024 5:53,0.0001
SBA,1/24/2024 6:53,0.0001
SBA,1/24/2024 7:53,0
SBA,1/24/2024 8:53,0
SBA,1/24/2024 9:53,0
SBA,1/24/2024 10:53,0
SBA,1/24/2024 11:53,0
SBA,1/24/2024 12:53,0
SBA,1/24/2024 13:53,0.0001
SBA,1/24/2024 14:53,0.0001
SBA,1/24/2024 15:53,0
SBA,1/24/2024 16:53,0
SBA,1/24/2024 17:53,0
SBA,1/24/2024 18:53,0
SBA,1/24/2024 19:53,0
SBA,1/24/2024 20:53,0.0001
SBA,1/24/2024 21:53,0.0001
SBA,1/24/2024 22:46,0
SBA,1/24/2024 22:53,0
SBA,1/24/2024 23:38,0
SBA,1/24/2024 23:53,0
SBA,1/25/2024 0:08,0
SBA,1/25/2024 0:53,0.0001
SBA,1/25/2024 1:53,0
SBA,1/25/2024 2:33,0
SBA,1/25/2024 2:44,0
SBA,1/25/2024 2:53,0
SBA,1/25/2024 3:53,0
SBA,1/25/2024 4:53,0
SBA,1/25/2024 5:53,0
SBA,1/25/2024 6:07,0
SBA,1/25/2024 6:53,0
SBA,1/25/2024 7:53,0
SBA,1/25/2024 8:21,0
SBA,1/25/2024 8:53,0
SBA,1/25/2024 9:53,0
SBA,1/25/2024 10:53,0
SBA,1/25/2024 11:53,0
SBA,1/25/2024 12:53,0
SBA,1/25/2024 13:53,0
SBA,1/25/2024 14:53,0
SBA,1/25/2024 15:53,0
SBA,1/25/2024 16:53,0
SBA,1/25/2024 17:53,0
SBA,1/25/2024 18:53,0
SBA,1/25/2024 19:53,0
SBA,1/25/2024 20:53,0
SBA,1/25/2024 21:53,0
SBA,1/25/2024 22:53,0
SBA,1/25/2024 23:53,0
SBA,1/26/2024 0:53,0
SBA,1/26/2024 1:53,0
SBA,1/26/2024 2:53,0
SBA,1/26/2024 3:53,0
SBA,1/26/2024 4:53,0
SBA,1/26/2024 5:53,0
SBA,1/26/2024 6:53,0
SBA,1/26/2024 7:53,0
SBA,1/26/2024 8:53,0
SBA,1/26/2024 9:53,0
SBA,1/26/2024 10:53,0
SBA,1/26/2024 11:53,0
SBA,1/26/2024 12:53,0
SBA,1/26/2024 13:53,0
SBA,1/26/2024 14:53,0
SBA,1/26/2024 15:53,0
SBA,1/26/2024 16:53,0
SBA,1/26/2024 17:53,0
SBA,1/26/2024 18:53,0
SBA,1/26/2024 19:53,0
SBA,1/26/2024 20:53,0
SBA,1/26/2024 21:53,0
SBA,1/26/2024 22:53,0
SBA,1/26/2024 23:53,0
SBA,1/27/2024 0:53,0
SBA,1/27/2024 1:53,0
SBA,1/27/2024 2:53,0
SBA,1/27/2024 3:53,0
SBA,1/27/2024 4:53,0
SBA,1/27/2024 5:53,0
SBA,1/27/2024 6:53,0
SBA,1/27/2024 7:53,0
SBA,1/27/2024 8:53,0
SBA,1/27/2024 9:53,0
SBA,1/27/2024 10:53,0
SBA,1/27/2024 11:53,0
SBA,1/27/2024 12:53,0
SBA,1/27/2024 13:53,0
SBA,1/27/2024 14:53,0
SBA,1/27/2024 15:53,0
SBA,1/27/2024 16:53,0
SBA,1/27/2024 17:53,0
SBA,1/27/2024 18:53,0
SBA,1/27/2024 19:53,0
SBA,1/27/2024 20:53,0
SBA,1/27/2024 21:53,0
SBA,1/27/2024 22:53,0
SBA,1/27/2024 23:53,0
SBA,1/28/2024 0:53,0
SBA,1/28/2024 1:53,0
SBA,1/28/2024 2:53,0
SBA,1/28/2024 3:53,0
SBA,1/28/2024 4:53,0
SBA,1/28/2024 5:53,0
SBA,1/28/2024 6:53,0
SBA,1/28/2024 7:53,0
SBA,1/28/2024 8:53,0
SBA,1/28/2024 9:53,0
SBA,1/28/2024 10:53,0
SBA,1/28/2024 11:53,0
SBA,1/28/2024 12:53,0
SBA,1/28/2024 13:53,0
SBA,1/28/2024 14:53,0
SBA,1/28/2024 15:53,0
SBA,1/28/2024 16:53,0
SBA,1/28/2024 17:53,0
SBA,1/28/2024 18:53,0
SBA,1/28/2024 19:53,0
SBA,1/28/2024 20:53,0
SBA,1/28/2024 21:53,0
SBA,1/28/2024 22:53,0
SBA,1/28/2024 23:53,0
SBA,1/29/2024 0:53,0
SBA,1/29/2024 1:53,0
SBA,1/29/2024 2:53,0
SBA,1/29/2024 3:53,0
SBA,1/29/2024 4:53,0
SBA,1/29/2024 5:53,0
SBA,1/29/2024 6:53,0
SBA,1/29/2024 7:53,0
SBA,1/29/2024 8:53,0
SBA,1/29/2024 9:53,0
SBA,1/29/2024 10:53,0
SBA,1/29/2024 11:53,0
SBA,1/29/2024 12:53,0
SBA,1/29/2024 13:53,0
SBA,1/29/2024 14:53,0
SBA,1/29/2024 15:53,0
SBA,1/29/2024 16:53,0
SBA,1/29/2024 17:53,0
SBA,1/29/2024 18:53,0
SBA,1/29/2024 19:53,0
SBA,1/29/2024 20:53,0
SBA,1/29/2024 21:53,0
SBA,1/29/2024 22:53,0
SBA,1/29/2024 23:53,0
SBA,1/30/2024 0:53,0
SBA,1/30/2024 1:53,0
SBA,1/30/2024 2:53,0
SBA,1/30/2024 3:53,0
SBA,1/30/2024 4:53,0
SBA,1/30/2024 5:53,0
SBA,1/30/2024 6:53,0
SBA,1/30/2024 7:53,0
SBA,1/30/2024 8:53,0
SBA,1/30/2024 9:53,0
SBA,1/30/2024 10:53,0
SBA,1/30/2024 11:53,0
SBA,1/30/2024 12:53,0
SBA,1/30/2024 13:53,0
SBA,1/30/2024 14:53,0
SBA,1/30/2024 15:53,0
SBA,1/30/2024 16:53,0
SBA,1/30/2024 17:53,0
SBA,1/30/2024 18:53,0
SBA,1/30/2024 19:53,0
SBA,1/30/2024 20:53,0
SBA,1/30/2024 21:53,0
SBA,1/30/2024 22:53,0
SBA,1/30/2024 23:53,0
SBA,1/31/2024 0:53,0
SBA,1/31/2024 1:53,0
SBA,1/31/2024 2:53,0
SBA,1/31/2024 3:53,0
SBA,1/31/2024 4:49,0
SBA,1/31/2024 4:53,0
SBA,1/31/2024 5:03,0
SBA,1/31/2024 5:11,0
SBA,1/31/2024 5:14,0
SBA,1/31/2024 5:18,0
SBA,1/31/2024 5:53,0
SBA,1/31/2024 6:53,0
SBA,1/31/2024 7:53,0
SBA,1/31/2024 8:53,0
SBA,1/31/2024 9:29,0
SBA,1/31/2024 9:53,0
SBA,1/31/2024 10:53,0
SBA,1/31/2024 11:53,0
SBA,1/31/2024 12:53,0
SBA,1/31/2024 13:53,0
SBA,1/31/2024 14:53,0
SBA,1/31/2024 15:53,0
SBA,1/31/2024 16:53,0
SBA,1/31/2024 17:53,0
SBA,1/31/2024 18:53,0
SBA,1/31/2024 19:53,0
SBA,1/31/2024 20:53,0
SBA,1/31/2024 21:19,0.0001
SBA,1/31/2024 21:53,2.54
SBA,1/31/2024 22:53,3.05
SBA,1/31/2024 23:14,1.52
SBA,1/31/2024 23:47,4.57
SBA,1/31/2024 23:53,5.08
SBA,2/1/2024 0:14,2.29
SBA,2/1/2024 0:24,3.3
SBA,2/1/2024 0:30,4.06
SBA,2/1/2024 0:37,5.33
SBA,2/1/2024 0:39,6.1
SBA,2/1/2024 0:53,8.89
SBA,2/1/2024 1:01,1.27
SBA,2/1/2024 1:13,2.79
SBA,2/1/2024 1:18,3.81
SBA,2/1/2024 1:24,4.83
SBA,2/1/2024 1:28,5.59
SBA,2/1/2024 1:50,9.65
SBA,2/1/2024 1:53,10.67
SBA,2/1/2024 2:53,20.07
SBA,2/1/2024 3:06,6.35
SBA,2/1/2024 3:48,20.07
SBA,2/1/2024 3:49,20.07
SBA,2/1/2024 3:54,0.0001
SBA,2/1/2024 4:21,2.29
SBA,2/1/2024 4:29,2.79
SBA,2/1/2024 4:36,3.56
SBA,2/1/2024 4:48,4.06
SBA,2/1/2024 4:53,4.06
SBA,2/1/2024 5:11,1.02
SBA,2/1/2024 5:16,2.03
SBA,2/1/2024 5:28,3.56
SBA,2/1/2024 5:36,4.32
SBA,2/1/2024 5:44,4.57
SBA,2/1/2024 5:53,4.57
SBA,2/1/2024 6:35,0
SBA,2/1/2024 6:48,0
SBA,2/1/2024 6:53,0
SBA,2/1/2024 7:53,0
SBA,2/1/2024 8:18,0
SBA,2/1/2024 8:53,0
SBA,2/1/2024 9:24,0
SBA,2/1/2024 9:53,0
SBA,2/1/2024 10:53,0
SBA,2/1/2024 11:53,0
SBA,2/1/2024 12:00,0
SBA,2/1/2024 12:53,0
SBA,2/1/2024 13:02,0
SBA,2/1/2024 13:31,0.0001
SBA,2/1/2024 13:53,0.0001
SBA,2/1/2024 13:56,0.0001
SBA,2/1/2024 14:53,0.0001
SBA,2/1/2024 15:18,2.29
SBA,2/1/2024 15:25,3.81
SBA,2/1/2024 15:53,3.81
SBA,2/1/2024 16:53,0
SBA,2/1/2024 17:53,0
SBA,2/1/2024 18:53,0
SBA,2/1/2024 19:53,0.0001
SBA,2/1/2024 20:53,0.0001
SBA,2/1/2024 21:53,0
SBA,2/1/2024 22:53,0
SBA,2/1/2024 23:53,0
SBA,2/2/2024 0:53,0.25
SBA,2/2/2024 1:53,0.0001
SBA,2/2/2024 2:53,0
SBA,2/2/2024 3:53,0
SBA,2/2/2024 4:53,0
SBA,2/2/2024 5:53,0
SBA,2/2/2024 6:53,0
SBA,2/2/2024 7:53,0
SBA,2/2/2024 8:53,0
SBA,2/2/2024 9:53,0
SBA,2/2/2024 10:53,0
SBA,2/2/2024 11:53,0
SBA,2/2/2024 12:53,0
SBA,2/2/2024 13:53,0
SBA,2/2/2024 14:53,0
SBA,2/2/2024 15:53,0
SBA,2/2/2024 16:53,0
SBA,2/2/2024 17:53,0
SBA,2/2/2024 18:53,0
SBA,2/2/2024 19:53,0
SBA,2/2/2024 20:53,0
SBA,2/2/2024 21:53,0
SBA,2/2/2024 22:53,0
SBA,2/2/2024 23:53,0
SBA,2/3/2024 0:53,0
SBA,2/3/2024 1:53,0
SBA,2/3/2024 2:53,0
SBA,2/3/2024 3:53,0
SBA,2/3/2024 4:53,0
SBA,2/3/2024 5:53,0
SBA,2/3/2024 6:53,0
SBA,2/3/2024 7:53,0
SBA,2/3/2024 8:53,0
SBA,2/3/2024 9:53,0
SBA,2/3/2024 10:53,0
SBA,2/3/2024 11:53,0
SBA,2/3/2024 12:53,0
SBA,2/3/2024 13:53,0
SBA,2/3/2024 14:53,0
SBA,2/3/2024 15:53,0
SBA,2/3/2024 16:53,0.0001
SBA,2/3/2024 17:53,0.0001
SBA,2/3/2024 18:53,0.25
SBA,2/3/2024 19:53,0.51
SBA,2/3/2024 20:53,0.25
SBA,2/3/2024 21:53,0.0001
SBA,2/3/2024 22:53,0.0001
SBA,2/3/2024 23:53,0.0001
SBA,2/4/2024 0:13,0.25
SBA,2/4/2024 0:53,0.25
SBA,2/4/2024 1:22,0
SBA,2/4/2024 1:29,0
SBA,2/4/2024 1:37,0
SBA,2/4/2024 1:53,0
SBA,2/4/2024 2:53,0
SBA,2/4/2024 3:53,0
SBA,2/4/2024 4:53,0
SBA,2/4/2024 5:53,0
SBA,2/4/2024 6:53,0.0001
SBA,2/4/2024 7:53,0.25
SBA,2/4/2024 8:53,1.27
SBA,2/4/2024 9:51,1.78
SBA,2/4/2024 9:53,2.03
SBA,2/4/2024 10:53,2.29
SBA,2/4/2024 11:53,4.57
SBA,2/4/2024 12:53,7.11
SBA,2/4/2024 13:53,11.68
SBA,2/4/2024 14:53,12.7
SBA,2/4/2024 15:53,10.41
SBA,2/4/2024 16:53,4.32
SBA,2/4/2024 17:07,0.0001
SBA,2/4/2024 17:51,0.25
SBA,2/4/2024 17:53,0.25
SBA,2/4/2024 18:06,0.0001
SBA,2/4/2024 18:17,0.0001
SBA,2/4/2024 18:53,0.0001
SBA,2/4/2024 19:23,0.76
SBA,2/4/2024 19:27,0.76
SBA,2/4/2024 19:49,1.02
SBA,2/4/2024 19:53,1.02
SBA,2/4/2024 20:00,0.0001
SBA,2/4/2024 20:07,0.25
SBA,2/4/2024 20:12,0.51
SBA,2/4/2024 20:23,1.78
SBA,2/4/2024 20:30,2.54
SBA,2/4/2024 20:36,2.79
SBA,2/4/2024 20:53,2.79
SBA,2/4/2024 21:02,0
SBA,2/4/2024 21:13,0
SBA,2/4/2024 21:53,0
SBA,2/4/2024 22:48,0
SBA,2/4/2024 22:53,0
SBA,2/4/2024 23:53,0.0001
SBA,2/5/2024 0:03,0.0001
SBA,2/5/2024 0:53,0.0001
SBA,2/5/2024 1:03,0
SBA,2/5/2024 1:38,0
SBA,2/5/2024 1:45,0
SBA,2/5/2024 1:53,0
SBA,2/5/2024 2:00,0
SBA,2/5/2024 2:15,0
SBA,2/5/2024 2:28,0
SBA,2/5/2024 2:53,0
SBA,2/5/2024 3:53,0
SBA,2/5/2024 4:22,0
SBA,2/5/2024 4:32,0
SBA,2/5/2024 4:37,0
SBA,2/5/2024 4:41,0
SBA,2/5/2024 4:53,0
SBA,2/5/2024 5:45,0
SBA,2/5/2024 5:47,0
SBA,2/5/2024 5:53,0
SBA,2/5/2024 6:53,0
SBA,2/5/2024 7:53,0
SBA,2/5/2024 8:53,0
SBA,2/5/2024 9:53,0
SBA,2/5/2024 10:53,0
SBA,2/5/2024 11:53,0
SBA,2/5/2024 12:50,0
SBA,2/5/2024 12:53,0
SBA,2/5/2024 13:20,0
SBA,2/5/2024 13:53,0
SBA,2/5/2024 14:53,0
SBA,2/5/2024 15:53,0
SBA,2/5/2024 16:53,0.25
SBA,2/5/2024 17:03,0.76
SBA,2/5/2024 17:04,0.76
SBA,2/5/2024 17:53,3.05
SBA,2/5/2024 18:53,2.54
SBA,2/5/2024 19:53,1.27
SBA,2/5/2024 20:53,2.54
SBA,2/5/2024 21:04,1.52
SBA,2/5/2024 21:53,9.14
SBA,2/5/2024 22:20,3.56
SBA,2/5/2024 22:53,5.84
SBA,2/5/2024 23:00,0.51
SBA,2/5/2024 23:09,1.27
SBA,2/5/2024 23:42,3.05
SBA,2/5/2024 23:53,3.3
SBA,2/6/2024 0:09,0.76
SBA,2/6/2024 0:17,1.02
SBA,2/6/2024 0:53,1.78
SBA,2/6/2024 1:03,0.51
